YEAR,State,Constituency,Total_Electors,Turnout_Percent,Votes_Polled_Including_NOTA
2009,TAMIL NADU,CUDDALORE,986030.0,76.0,749394.0
2009,TAMIL NADU,DHARMAPURI,1069601.0,72.75,778102.0
2009,TAMIL NADU,DINDIGUL,1085696.0,75.58,820558.0
2009,TAMIL NADU,ERODE,1010079.0,75.93,767000.0
2009,TAMIL NADU,KALLAKURICHI,1106352.0,77.28,854955.0
2009,TAMIL NADU,KANCHEEPURAM,1060188.0,74.22,786910.0
2009,TAMIL NADU,KANYAKUMARI,1178047.0,64.99,765661.0
2009,TAMIL NADU,KARUR,1012924.0,81.43,824802.0
2009,TAMIL NADU,KRISHNAGIRI,1014758.0,74.16,752578.0
2009,TAMIL NADU,MADURAI,1022421.0,77.43,791678.0
2009,TAMIL NADU,MAYILADUTURAI,,73.2538783108677,799580.0
2009,TAMIL NADU,NAGAPATTINAM,982352.0,77.67,762988.0
2009,TAMIL NADU,NAMAKKAL,1075526.0,78.59,845244.0
2009,TAMIL NADU,NILGIRIS,1003168.0,70.75,709705.0
2009,TAMIL NADU,PERAMBALUR,1049033.0,79.33,832216.0
2009,TAMIL NADU,POLLACHI,1017811.0,75.8,771479.0
2009,TAMIL NADU,RAMANATHAPURAM,1133391.0,68.63,777839.0
2009,TAMIL NADU,SALEM,1171839.0,76.42,895554.0
2009,TAMIL NADU,SIVAGANGA,1092438.0,70.97,775253.0
2009,TAMIL NADU,SRIPERUMBUDUR,1201237.0,66.1,794052.0
2009,TAMIL NADU,TENKASI,1063614.0,70.14,746045.0
2009,TAMIL NADU,THANJAVUR,1054118.0,76.63,807776.0
2009,TAMIL NADU,THENI,1074931.0,74.47,800529.0
2009,TAMIL NADU,THIRUVALLUR,1204209.0,70.55,849619.0
2009,TAMIL NADU,THIRUVANNAMALAI,1052587.0,79.86,840545.0
2009,TAMIL NADU,THOOTHUKKUDI,949153.0,69.13,656163.0
2009,TAMIL NADU,TIRUCHIRAPPALLI,1067193.0,67.3,718207.0
2009,TAMIL NADU,TIRUNELVELI,1059687.0,66.13,700788.0
2009,TAMIL NADU,TIRUPPUR,993758.0,74.64,741714.0
2009,TAMIL NADU,VELLORE,1010067.0,71.63,723529.0
2009,TAMIL NADU,VILUPPURAM,1068171.0,74.56,796414.0
2009,TAMIL NADU,VIRUDHUNAGAR,992051.0,77.38,767653.0
2009,TRIPURA,TRIPURA EAST,988466.0,83.06,820984.0
2009,TRIPURA,TRIPURA WEST,1093799.0,85.71,937517.0
2009,UTTAR PRADESH,AGRA,1539683.0,42.03,647090.0
2009,UTTAR PRADESH,AKBARPUR,1461050.0,43.62,637254.0
2009,UTTAR PRADESH,ALIGARH,1345351.0,51.44,692055.0
2009,UTTAR PRADESH,ALLAHABAD,1267492.0,43.41,550197.0
2009,UTTAR PRADESH,AMBEDKAR NAGAR,1494838.0,54.24,810810.0
2009,UTTAR PRADESH,AMETHI,1431787.0,45.16,646650.0
2009,UTTAR PRADESH,AMROHA,1173915.0,60.17,706365.0
2009,UTTAR PRADESH,AONLA,1310878.0,53.74,704522.0
2009,UTTAR PRADESH,AZAMGARH,1578854.0,44.64,704863.0
2009,UTTAR PRADESH,BADAUN,1405695.0,52.45,737308.0
2009,UTTAR PRADESH,BAGHPAT,1280602.0,47.93,613748.0
2009,UTTAR PRADESH,BAHRAICH,1246823.0,41.12,512701.0
2009,UTTAR PRADESH,BALLIA,1679029.0,40.36,677729.0
2009,UTTAR PRADESH,BANDA,1386265.0,44.67,619218.0
2009,UTTAR PRADESH,BANSGAON,1663648.0,39.02,649227.0
2009,UTTAR PRADESH,BARA BANKI,1422218.0,52.27,743428.0
2009,UTTAR PRADESH,BAREILLY,1401423.0,50.36,705734.0
2009,UTTAR PRADESH,BASTI,1570657.0,49.26,773779.0
2009,UTTAR PRADESH,BHADOHI,1519449.0,43.35,658685.0
2009,UTTAR PRADESH,BIJNOR,1287070.0,54.98,707590.0
2009,UTTAR PRADESH,BULANDSHAHR,1482749.0,45.08,668447.0
2009,UTTAR PRADESH,CHANDAULI,1446259.0,46.39,670891.0
2009,UTTAR PRADESH,DEORIA,1580745.0,45.26,715523.0
2009,UTTAR PRADESH,DHAURAHRA,1269584.0,59.83,759532.0
2009,UTTAR PRADESH,DOMARIAGANJ,1499679.0,49.07,735879.0
2009,UTTAR PRADESH,ETAH,1278295.0,44.41,567725.0
2009,UTTAR PRADESH,ETAWAH,1416867.0,45.02,637920.0
2009,UTTAR PRADESH,FAIZABAD,1500160.0,49.94,749168.0
2009,UTTAR PRADESH,FARRUKHABAD,1306214.0,46.78,611015.0
2009,UTTAR PRADESH,FATEHPUR,1536621.0,45.19,694383.0
2009,UTTAR PRADESH,FATEHPUR SIKRI,1345742.0,51.56,693904.0
2009,UTTAR PRADESH,FIROZABAD,1422243.0,48.16,684904.0
2009,UTTAR PRADESH,GAUTAM BUDDH NAGAR,1522397.0,48.54,738984.0
2009,UTTAR PRADESH,GHAZIABAD,1831688.0,45.3,829823.0
2009,UTTAR PRADESH,GHAZIPUR,1527723.0,50.43,770434.0
2009,UTTAR PRADESH,GHOSI,1693231.0,45.23,765865.0
2009,UTTAR PRADESH,GONDA,1341455.0,45.12,605243.0
2009,UTTAR PRADESH,GORAKHPUR,1696474.0,44.13,748617.0
2009,UTTAR PRADESH,HAMIRPUR,1498840.0,48.4,725477.0
2009,UTTAR PRADESH,HARDOI,1416949.0,40.55,574599.0
2009,UTTAR PRADESH,HATHRAS,1437725.0,45.1,648468.0
2009,UTTAR PRADESH,JALAUN,1684988.0,47.33,797584.0
2009,UTTAR PRADESH,JAUNPUR,1662127.0,45.96,763910.0
2009,UTTAR PRADESH,JHANSI,1562082.0,55.17,861859.0
2009,UTTAR PRADESH,KAIRANA,1282551.0,56.55,725335.0
2009,UTTAR PRADESH,KAISERGANJ,1376267.0,41.1,565641.0
2009,UTTAR PRADESH,KANNAUJ,1504276.0,49.32,741950.0
2009,UTTAR PRADESH,KANPUR,1390055.0,36.9,512878.0
2009,UTTAR PRADESH,KAUSHAMBI,1391312.0,39.63,551311.0
2009,UTTAR PRADESH,KHERI,1297088.0,54.58,707960.0
2009,UTTAR PRADESH,KUSHI NAGAR,1438263.0,50.83,731041.0
2009,UTTAR PRADESH,LALGANJ,1509536.0,43.62,658479.0
2009,UTTAR PRADESH,LUCKNOW,1653123.0,35.33,584051.0
2009,UTTAR PRADESH,MACHHLISHAHR,1751074.0,40.99,717761.0
2009,UTTAR PRADESH,MAHARAJGANJ,1509167.0,55.61,839206.0
2009,UTTAR PRADESH,MAINPURI,1399259.0,49.67,695032.0
2009,UTTAR PRADESH,MATHURA,1341649.0,54.15,726493.0
2009,UTTAR PRADESH,MEERUT,1508788.0,48.23,727711.0
2009,UTTAR PRADESH,MIRZAPUR,1405539.0,52.14,732855.0
2009,UTTAR PRADESH,MISRIKH,1464770.0,41.48,607589.0
2009,UTTAR PRADESH,MOHANLALGANJ,1500237.0,46.28,694274.0
2009,UTTAR PRADESH,MORADABAD,1388525.0,54.8,760944.0
2009,UTTAR PRADESH,MUZAFFARNAGAR,1370117.0,54.37,745001.0
2009,UTTAR PRADESH,NAGINA,1196566.0,53.78,643468.0
2009,UTTAR PRADESH,PHULPUR,1426450.0,38.69,551917.0
2009,UTTAR PRADESH,PILIBHIT,1310007.0,63.94,837577.0
2009,UTTAR PRADESH,PRATAPGARH,1435159.0,44.66,641003.0
2009,UTTAR PRADESH,RAE BARELI,1379507.0,48.33,666648.0
2009,UTTAR PRADESH,RAMPUR,1154544.0,52.5,606177.0
2009,UTTAR PRADESH,ROBERTSGANJ,1214735.0,49.01,595317.0
2009,UTTAR PRADESH,SAHARANPUR,1298132.0,63.25,821122.0
2009,UTTAR PRADESH,SALEMPUR,1621136.0,39.21,635722.0
2009,UTTAR PRADESH,SAMBHAL,1290810.0,52.83,681924.0
2009,UTTAR PRADESH,SANT KABIR NAGAR,1694453.0,47.27,800921.0
2009,UTTAR PRADESH,SHAHJAHANPUR,1627964.0,48.68,792508.0
2009,UTTAR PRADESH,SHRAWASTI,1405884.0,43.06,605386.0
2009,UTTAR PRADESH,SITAPUR,1230078.0,57.31,704911.0
2009,UTTAR PRADESH,SULTANPUR,1430955.0,49.47,707855.0
2009,UTTAR PRADESH,UNNAO,1818980.0,49.73,904542.0
2009,UTTAR PRADESH,VARANASI,1561854.0,42.61,665490.0
2009,UTTARAKHAND,ALMORA,1057379.0,45.47,480757.0
2009,UTTARAKHAND,GARHWAL,1092282.0,48.85,533568.0
2009,UTTARAKHAND,HARIDWAR,1294280.0,60.88,787963.0
2009,UTTARAKHAND,NAINITAL,1284092.0,58.69,753682.0
2009,UTTARAKHAND,TEHRI GARHWAL,1159691.0,50.36,584075.0
2009,WEST BENGAL,ALIPURDUARS,1229301.0,75.96,933734.0
2009,WEST BENGAL,ARAMBAGH,1375377.0,84.58,1163337.0
2009,WEST BENGAL,ASANSOL,1250052.0,71.49,893704.0
2009,WEST BENGAL,BALURGHAT,1010224.0,86.65,875360.0
2009,WEST BENGAL,BANGAON,1246979.0,86.47,1078235.0
2009,WEST BENGAL,BANKURA,1268563.0,77.62,984604.0
2009,WEST BENGAL,BARASAT,1226654.0,83.6,1025539.0
2009,WEST BENGAL,BARDHAMAN PURBA,1289311.0,87.21,1124373.0
2009,WEST BENGAL,BARRACKPORE,1081237.0,80.46,869968.0
2009,WEST BENGAL,BASIRHAT,1198579.0,86.62,1038209.0
2009,WEST BENGAL,BERHAMPORE,1179938.0,80.7,952213.0
2009,WEST BENGAL,BIRBHUM,1221893.0,83.27,1017493.0
2009,WEST BENGAL,BOLPUR,1307730.0,82.49,1078811.0
2009,WEST BENGAL,BURDWAN,1353380.0,83.87,1135028.0
2009,WEST BENGAL,COOCH BEHAR,1329086.0,84.35,1121043.0
2009,WEST BENGAL,DARJEELING,1215464.0,79.51,966371.0
2009,WEST BENGAL,DIAMOND HARBOUR,1302398.0,80.94,1054112.0
2009,WEST BENGAL,DUM DUM,1212220.0,80.49,975684.0
2009,WEST BENGAL,GHATAL,1354861.0,86.35,1169934.0
2009,WEST BENGAL,HOOGHLY,1405684.0,82.71,1162644.0
2009,WEST BENGAL,HOWRAH,1344746.0,73.91,993958.0
2009,WEST BENGAL,JADAVPUR,1331537.0,81.47,1084833.0
2009,WEST BENGAL,JALPAIGURI,1252142.0,82.36,1031290.0
2009,WEST BENGAL,JANGIPUR,1087054.0,85.95,934281.0
2009,WEST BENGAL,JAYNAGAR,1143640.0,80.08,915836.0
2009,WEST BENGAL,JHARGRAM,1241574.0,77.19,958374.0
2009,WEST BENGAL,KANTHI,1249775.0,89.97,1124447.0
2009,WEST BENGAL,KOLKATA DAKSHIN,1505638.0,66.9,1007225.0
2009,WEST BENGAL,KOLKATA UTTAR,1366647.0,64.2,877381.0
2009,WEST BENGAL,KRISHNANAGAR,1223082.0,85.5,1045711.0
2009,WEST BENGAL,MALDA,1052093.0,78.84,829486.0
2009,WEST BENGAL,MALDAHA UTTAR,1101096.0,83.69,921502.0
2009,WEST BENGAL,MATHURAPUR,1227376.0,85.4,1048228.0
2009,WEST BENGAL,MIDNAPORE,1262983.0,82.54,1042496.0
2009,WEST BENGAL,MURSHIDABAD,1192899.0,88.14,1051383.0
2009,WEST BENGAL,PURULIA,1257799.0,71.91,904518.0
2009,WEST BENGAL,RAIGANJ,1108382.0,81.05,898399.0
2009,WEST BENGAL,RANAGHAT,1329436.0,86.29,1147228.0
2009,WEST BENGAL,SERAMPORE,1395570.0,77.49,1081402.0
2009,WEST BENGAL,TAMLUK,1271230.0,90.32,1148206.0
2009,WEST BENGAL,ULUBERIA,1251590.0,80.68,1009819.0
2009,WEST BENGAL,VISHNUPUR,1237948.0,85.15,1054149.0
2014,A&N ISLANDS,ANDAMAN & NICOBAR ISLANDS,,,190328.0
2014,ANDHRA PRADESH,ADILABAD,,,1045839.0
2014,ANDHRA PRADESH,AMALAPURAM,,,1120927.0
2014,ANDHRA PRADESH,ANAKAPALLI,,,1148072.0
2014,ANDHRA PRADESH,ANANTAPURAMU,,,1205054.0
2014,ANDHRA PRADESH,ARAKU,,,909614.0
2014,ANDHRA PRADESH,BAPATLA,,,1184634.0
2014,ANDHRA PRADESH,BHUVANAGIRI,,,1211943.0
2014,ANDHRA PRADESH,CHEVELLA,,,1315862.0
2014,ANDHRA PRADESH,CHITTOOR,,,1198915.0
2014,ANDHRA PRADESH,ELURU,,,1201696.0
2014,ANDHRA PRADESH,GUNTUR,,,1244926.0
2014,ANDHRA PRADESH,HINDUPUR,,,1177257.0
2014,ANDHRA PRADESH,HYDERABAD,,,971421.0
2014,ANDHRA PRADESH,KADAPA,,,1200662.0
2014,ANDHRA PRADESH,KAKINADA,,,1099999.0
2014,ANDHRA PRADESH,KARIMNAGAR,,,1125691.0
2014,ANDHRA PRADESH,KHAMMAM,,,1182897.0
2014,ANDHRA PRADESH,KURNOOL,,,1065732.0
2014,ANDHRA PRADESH,MACHILIPATNAM,,,1141065.0
2014,ANDHRA PRADESH,MAHABUBABAD,,,1124370.0
2014,ANDHRA PRADESH,MAHBUBNAGAR,,,1014800.0
2014,ANDHRA PRADESH,MALKAJGIRI,,,1620397.0
2014,ANDHRA PRADESH,MEDAK,,,1191096.0
2014,ANDHRA PRADESH,NAGARKURNOOL,,,1108968.0
2014,ANDHRA PRADESH,NALGONDA,,,1189399.0
2014,ANDHRA PRADESH,NANDYAL,,,1204956.0
2014,ANDHRA PRADESH,NARASAPUR,,,1088951.0
2014,ANDHRA PRADESH,NARASARAOPET,,,1282058.0
2014,ANDHRA PRADESH,NELLORE,,,1187648.0
2014,ANDHRA PRADESH,NIZAMABAD,,,1033924.0
2014,ANDHRA PRADESH,ONGOLE,,,1208225.0
2014,ANDHRA PRADESH,PEDDAPALLI,,,1022184.0
2014,ANDHRA PRADESH,RAJAHMUNDRY,,,1154381.0
2014,ANDHRA PRADESH,RAJAMPET,,,1158317.0
2014,ANDHRA PRADESH,SECUNDRABAD,,,1003769.0
2014,ANDHRA PRADESH,SRIKAKULAM,,,1051446.0
2014,ANDHRA PRADESH,TIRUPATI,,,1213064.0
2014,ANDHRA PRADESH,VIJAYAWADA,,,1195075.0
2014,ANDHRA PRADESH,VISAKHAPATNAM,,,1163558.0
2014,ANDHRA PRADESH,VIZIANAGARAM,,,1120316.0
2014,ANDHRA PRADESH,WARANGAL,,,1174631.0
2014,ANDHRA PRADESH,ZAHIRABAD,,,1094806.0
2014,ARUNACHAL PRADESH,ARUNACHAL EAST,,,261291.0
2014,ARUNACHAL PRADESH,ARUNACHAL WEST,,,335665.0
2014,ASSAM,AUTONOMOUS DISTRICT,,,543280.0
2014,ASSAM,BARPETA,,,1205863.0
2014,ASSAM,DHUBRI,,,1369624.0
2014,ASSAM,DIBRUGARH,,,890968.0
2014,ASSAM,GAUHATI,,,1511729.0
2014,ASSAM,JORHAT,,,931336.0
2014,ASSAM,KALIABOR,,,1166490.0
2014,ASSAM,KARIMGANJ,,,886920.0
2014,ASSAM,KOKRAJHAR,,,1223869.0
2014,ASSAM,LAKHIMPUR,,,1111975.0
2014,ASSAM,MANGALDOI,,,1233237.0
2014,ASSAM,NOWGONG,,,1230074.0
2014,ASSAM,SILCHAR,,,799830.0
2014,ASSAM,TEZPUR,,,980688.0
2014,BIHAR,ARARIA,,,975811.0
2014,BIHAR,ARRAH,,,893213.0
2014,BIHAR,AURANGABAD,,,786274.0
2014,BIHAR,BANKA,,,899353.0
2014,BIHAR,BEGUSARAI,,,1077855.0
2014,BIHAR,BHAGALPUR,,,974016.0
2014,BIHAR,BUXAR,,,888204.0
2014,BIHAR,DARBHANGA,,,828342.0
2014,BIHAR,GAYA,,,809378.0
2014,BIHAR,GOPALGANJ,,,903583.0
2014,BIHAR,HAJIPUR,,,904753.0
2014,BIHAR,JAHANABAD,,,811516.0
2014,BIHAR,JAMUI,,,775639.0
2014,BIHAR,JHANJHARPUR,,,941249.0
2014,BIHAR,KARAKAT,,,789927.0
2014,BIHAR,KATIHAR,,,977830.0
2014,BIHAR,KHAGARIA,,,896231.0
2014,BIHAR,KISHANGANJ,,,928490.0
2014,BIHAR,MADHEPURA,,,1034799.0
2014,BIHAR,MADHUBANI,,,860453.0
2014,BIHAR,MAHARAJGANJ,,,846654.0
2014,BIHAR,MUNGER,,,914350.0
2014,BIHAR,MUZAFFARPUR,,,948887.0
2014,BIHAR,NALANDA,,,921761.0
2014,BIHAR,NAWADA,,,884441.0
2014,BIHAR,PASCHIM CHAMPARAN,,,854800.0
2014,BIHAR,PATALIPUTRA,,,978649.0
2014,BIHAR,PATNA SAHIB,,,882262.0
2014,BIHAR,PURNIA,,,1017732.0
2014,BIHAR,PURVI CHAMPARAN,,,822671.0
2014,BIHAR,SAMASTIPUR,,,863199.0
2014,BIHAR,SARAN,,,863254.0
2014,BIHAR,SASARAM,,,846788.0
2014,BIHAR,SHEOHAR,,,842894.0
2014,BIHAR,SITAMARHI,,,900588.0
2014,BIHAR,SIWAN,,,884021.0
2014,BIHAR,SUPAUL,,,970528.0
2014,BIHAR,UJIARPUR,,,858920.0
2014,BIHAR,VAISHALI,,,925937.0
2014,BIHAR,VALMIKI NAGAR,,,900114.0
2014,CHANDIGARH,CHANDIGARH,,,453455.0
2014,CHHATTISGARH,BASTAR,,,769913.0
2014,CHHATTISGARH,BILASPUR,,,1090457.0
2014,CHHATTISGARH,DURG,,,1258342.0
2014,CHHATTISGARH,JANJGIR-CHAMPA,,,1073347.0
2014,CHHATTISGARH,KANKER,,,1016943.0
2014,CHHATTISGARH,KORBA,,,1052720.0
2014,CHHATTISGARH,MAHASAMUND,,,1131209.0
2014,CHHATTISGARH,RAIGARH,,,1246186.0
2014,CHHATTISGARH,RAIPUR,,,1250845.0
2014,CHHATTISGARH,RAJNANDGAON,,,1178296.0
2014,CHHATTISGARH,SARGUJA,,,1187321.0
2014,D&N HAVELI,DADAR & NAGAR HAVELI,,,165286.0
2014,DAMAN & DIU,DAMAN & DIU,,,87233.0
2014,GOA,NORTH GOA,,,406631.0
2014,GOA,SOUTH GOA,,,410369.0
2014,GUJARAT,AHMEDABAD EAST,,,985525.0
2014,GUJARAT,AHMEDABAD WEST,,,964609.0
2014,GUJARAT,AMRELI,,,808816.0
2014,GUJARAT,ANAND,,,970894.0
2014,GUJARAT,BANASKANTHA,,,886634.0
2014,GUJARAT,BARDOLI,,,1206179.0
2014,GUJARAT,BHARUCH,,,1060211.0
2014,GUJARAT,BHAVNAGAR,,,917402.0
2014,GUJARAT,CHHOTA UDAIPUR,,,1100542.0
2014,GUJARAT,DAHOD,,,900381.0
2014,GUJARAT,GANDHINAGAR,,,1135495.0
2014,GUJARAT,JAMNAGAR,,,852643.0
2014,GUJARAT,JUNAGADH,,,941378.0
2014,GUJARAT,KACHCHH,,,946240.0
2014,GUJARAT,KHEDA,,,955906.0
2014,GUJARAT,MAHESANA,,,1004258.0
2014,GUJARAT,NAVSARI,,,1160747.0
2014,GUJARAT,PANCHMAHAL,,,933461.0
2014,GUJARAT,PATAN,,,955799.0
2014,GUJARAT,PORBANDAR,,,809433.0
2014,GUJARAT,RAJKOT,,,1057069.0
2014,GUJARAT,SABARKANTHA,,,1094002.0
2014,GUJARAT,SURAT,,,947922.0
2014,GUJARAT,SURENDRANAGAR,,,944677.0
2014,GUJARAT,VADODARA,,,1161577.0
2014,GUJARAT,VALSAD,,,1122203.0
2014,HARYANA,AMBALA,,,1218995.0
2014,HARYANA,BHIWANI-MAHENDRAGARH,,,1030431.0
2014,HARYANA,FARIDABAD,,,1130726.0
2014,HARYANA,GURGAON,,,1320619.0
2014,HARYANA,HISAR,,,1155914.0
2014,HARYANA,KARNAL,,,1193500.0
2014,HARYANA,KURUKSHETRA,,,1135892.0
2014,HARYANA,ROHTAK,,,1044331.0
2014,HARYANA,SIRSA,,,1279105.0
2014,HARYANA,SONIPAT,,,985637.0
2014,HIMACHAL PRADESH,HAMIRPUR,,,835205.0
2014,HIMACHAL PRADESH,KANGRA,,,799445.0
2014,HIMACHAL PRADESH,MANDI,,,726094.0
2014,HIMACHAL PRADESH,SHIMLA,,,737757.0
2014,JAMMU & KASHMIR,ANANTNAG,,,375279.0
2014,JAMMU & KASHMIR,BARAMULLA,,,465992.0
2014,JAMMU & KASHMIR,JAMMU,,,1253593.0
2014,JAMMU & KASHMIR,LADAKH,,,118029.0
2014,JAMMU & KASHMIR,SRINAGAR,,,312212.0
2014,JAMMU & KASHMIR,UDHAMPUR,,,1041758.0
2014,JHARKHAND,CHATRA,,,712971.0
2014,JHARKHAND,DHANBAD,,,1143902.0
2014,JHARKHAND,DUMKA,,,903060.0
2014,JHARKHAND,GIRIDIH,,,969997.0
2014,JHARKHAND,GODDA,,,1049442.0
2014,JHARKHAND,HAZARIBAGH,,,967152.0
2014,JHARKHAND,JAMSHEDPUR,,,1049140.0
2014,JHARKHAND,KHUNTI,,,736955.0
2014,JHARKHAND,KODARMA,,,1024906.0
2014,JHARKHAND,LOHARDAGA,,,651460.0
2014,JHARKHAND,PALAMU,,,977323.0
2014,JHARKHAND,RAJMAHAL,,,951563.0
2014,JHARKHAND,RANCHI,,,1049783.0
2014,JHARKHAND,SINGHBHUM,,,795286.0
2014,KARNATAKA,BAGALKOT,,,1079310.0
2014,KARNATAKA,BANGALORE CENTRAL,,,1074589.0
2014,KARNATAKA,BANGALORE NORTH,,,1356718.0
2014,KARNATAKA,BANGALORE RURAL,,,1455244.0
2014,KARNATAKA,BANGALORE SOUTH,,,1113726.0
2014,KARNATAKA,BELAGAVI,,,1078547.0
2014,KARNATAKA,BELLARY,,,1045772.0
2014,KARNATAKA,BIDAR,,,959384.0
2014,KARNATAKA,BIJAPUR,,,966757.0
2014,KARNATAKA,CHAMARAJANAGAR,,,1133029.0
2014,KARNATAKA,CHIKKBALLAPUR,,,1263274.0
2014,KARNATAKA,CHIKKODI,,,1071103.0
2014,KARNATAKA,CHITRADURGA,,,1096499.0
2014,KARNATAKA,DAKSHINA KANNADA,,,1207474.0
2014,KARNATAKA,DAVANAGERE,,,1114868.0
2014,KARNATAKA,DHARWAD,,,1041226.0
2014,KARNATAKA,GULBARGA,,,997638.0
2014,KARNATAKA,HASSAN,,,1147172.0
2014,KARNATAKA,HAVERI,,,1115968.0
2014,KARNATAKA,KOLAR,,,1127323.0
2014,KARNATAKA,KOPPAL,,,1006508.0
2014,KARNATAKA,MANDYA,,,1192638.0
2014,KARNATAKA,MYSORE,,,1159594.0
2014,KARNATAKA,RAICHUR,,,968889.0
2014,KARNATAKA,SHIMOGA,,,1129008.0
2014,KARNATAKA,TUMKUR,,,1101484.0
2014,KARNATAKA,UDUPI CHIKMAGALUR,,,1034108.0
2014,KARNATAKA,UTTARA KANNADA,,,1001038.0
2014,KERALA,ALAPPUZHA,,,997464.0
2014,KERALA,ALATHUR,,,927228.0
2014,KERALA,ATTINGAL,,,859350.0
2014,KERALA,CHALAKUDY,,,884033.0
2014,KERALA,ERNAKULAM,,,850834.0
2014,KERALA,IDUKKI,,,819766.0
2014,KERALA,KANNUR,,,947117.0
2014,KERALA,KASARAGOD,,,974215.0
2014,KERALA,KOLLAM,,,879056.0
2014,KERALA,KOTTAYAM,,,831636.0
2014,KERALA,KOZHIKODE,,,943009.0
2014,KERALA,MALAPPURAM,,,853467.0
2014,KERALA,MAVELIKKARA,,,889060.0
2014,KERALA,PALAKKAD,,,910322.0
2014,KERALA,PATHANAMTHITTA,,,869452.0
2014,KERALA,PONNANI,,,871592.0
2014,KERALA,THIRUVANANTHAPURAM,,,873439.0
2014,KERALA,THRISSUR,,,920505.0
2014,KERALA,VADAKARA,,,959342.0
